I'm interested in acquiring 42 stone and am willing to trade 15 coal in exchange. Would you be open to that?,15,coal,42,stone
I'd like to offer 33 coal for 23 wood. Would you be interested in making a trade?,33,coal,23,wood
I'm willing to exchange 29 coal for 20 gold. Let me know if you're interested.,29,coal,20,gold
I'd like to acquire 14 horses and am willing to offer 45 gold in exchange. Are you interested in making a trade?,45,gold,14,horses
I have 16 wood that I'm willing to trade for 40 horses. Would you be interested in making a deal?,16,wood,40,horses
I'm looking to trade 20 stone for 50 aluminum. Would you consider the offer?,20,stone,50,aluminum
How about we make a deal? I have 35 wheat that I can trade for 17 gold.,35,wheat,17,gold
I have 38 gold that I'm looking to exchange for 22 stone. Are you open to a trade?,38,gold,22,stone
I'm interested in trading 32 wood for 10 iron. Let me know if you'd like to make a deal.,32,wood,10,iron
I'd like to offer 46 gold in exchange for 48 wood. Let me know if you're interested in making a trade.,46,gold,48,wood
I have 16 coal that I'm looking to trade for 20 horses. Would you be open to that exchange?,16,coal,20,horses
How about a trade? I have 28 horses that I can offer in exchange for 18 stone.,28,horses,18,stone
I'm willing to trade 45 stone for 35 wood. Is that something you'd be interested in?,45,stone,35,wood
I'd like to acquire 45 gold and can offer 35 wood in exchange. Would you be interested in trading?,35,wood,45,gold
I have 43 wheat that I'm willing to trade for 5 wood. Would you consider the offer?,43,wheat,5,wood
I have 41 coal that I'm looking to trade for 17 stone. Let me know if you're interested.,41,coal,17,stone
I'd like to make a trade. I have 33 wood that I can offer for 48 gold.,33,wood,48,gold
I'm willing to trade 50 coal for 26 gold. Let me know if you're interested.,50,coal,26,gold
I'd like to acquire 2 horses and am willing to offer 39 stone in exchange. Are you open to a trade?,39,stone,2,horses
I'd like to acquire 9 coal and am willing to offer 37 aluminum in exchange. Are you interested in making a trade?,37,aluminum,9,coal
I'm interested in trading 7 coal for 23 wood. Let me know if you'd like to make a deal.,7,coal,23,wood
I'm interested in acquiring 23 horses and am willing to offer 6 stone in exchange. Let me know if you're interested in a trade.,6,stone,23,horses
I'm willing to exchange 9 gold for 43 wood. Is that something you'd be interested in?,9,gold,43,wood
I'm interested in acquiring 40 aluminum. I have 13 stone that I can offer in exchange. Would you consider the trade?,13,stone,40,aluminum
I'm interested in acquiring 24 horses and am willing to offer 33 coal in exchange. Are you open to a trade?,33,coal,24,horses
I have 22 gold and am interested in exchanging them for 28 aluminum. Are you open to a trade?,22,gold,28,aluminum
I'm interested in acquiring 32 horses and am willing to offer 10 coal in exchange. Are you open to a trade?,10,coal,32,horses
I'd like to offer 14 iron for 3 stone. Would you be interested in making a trade?,14,iron,3,stone
I'm looking to diversify my assets and would like to trade 30 gold for 15 aluminum. Would you consider it?,30,gold,15,aluminum
I'm willing to offer 32 aluminum for 48 horses. Are you open to a trade?,32,aluminum,48,horses
Are you open to a trade? I have 46 aluminum that I'm willing to exchange for 38 horses.,46,aluminum,38,horses
I'm interested in acquiring 13 wheat and am willing to offer 11 coal in exchange. Are you open to a trade?,11,coal,13,wheat
I'm willing to trade 49 iron for 15 wheat. Let me know if you're interested.,49,iron,15,wheat
I'd like to acquire 6 stone and am willing to offer 15 wheat in exchange. Are you interested in making a trade?,15,wheat,6,stone
I have 25 stone and I'm interested in trading them for 44 coal. Would you consider the offer?,25,stone,44,coal
How about a trade? I'll give you 29 gold in exchange for 50 aluminum.,29,gold,50,aluminum
I'd like to offer 21 aluminum for 48 wheat. Are you open to a trade?,21,aluminum,48,wheat
I'm willing to trade 32 wood for 22 aluminum. Let me know if you're interested.,32,wood,22,aluminum
I'd like to make a trade. I have 48 wheat that I'm willing to offer for 31 iron.,48,wheat,31,iron
"If you're interested in trading, I have 38 coal that I'm willing to offer for 1 horses.",38,coal,1,horses
I'd like to acquire 46 wood and am willing to offer 6 iron in exchange. Are you interested in making a trade?,6,iron,46,wood
I'd like to acquire 28 iron and can offer 28 coal in exchange. Would you be interested in trading?,28,coal,28,iron
I'm interested in acquiring 44 aluminum and am willing to offer 24 iron in exchange. Let me know if you're interested in a trade.,24,iron,44,aluminum
I have 47 stone and am interested in trading them for 45 wheat. What do you think?,47,stone,45,wheat
I'm interested in trading 39 coal for 34 gold. Let me know if you'd like to make a deal.,39,coal,34,gold
"If you're interested in trading, I have 48 stone that I'm willing to offer for 5 aluminum.",48,stone,5,aluminum
I'd like to offer 8 wheat in exchange for 41 iron. Let me know if you're interested in making a trade.,8,wheat,41,iron
I'm interested in acquiring 39 aluminum. I have 25 gold that I can offer in exchange. Would you consider the trade?,25,gold,39,aluminum
I have 9 gold that I can trade for 19 iron. Are you interested?,9,gold,19,iron
I'd like to make a trade. I have 1 aluminum that I can offer for 5 stone.,1,aluminum,5,stone
I'm interested in trading 24 aluminum for 25 horses. Would you be open to a trade?,24,aluminum,25,horses
I have 40 stone that I'm willing to trade for 42 gold. Would you consider the offer?,40,stone,42,gold
I'm looking to trade 5 horses for 41 iron. Would you consider the offer?,5,horses,41,iron
I have 42 gold that I'm interested in trading for 37 coal. Would you consider the offer?,42,gold,37,coal
I'd like to acquire 34 stone and am willing to offer 46 horses in exchange. Are you open to a trade?,46,horses,34,stone
I'm willing to offer 43 iron for 39 wheat. Let me know if you're interested in making a trade.,43,iron,39,wheat
I have 28 stone that I'm willing to trade for 3 gold. Would you be interested in making a deal?,28,stone,3,gold
I'm willing to exchange 18 iron for 24 gold. Is that something you'd be interested in?,18,iron,24,gold
I'm willing to trade 41 gold for 18 coal. Is that something you'd be interested in?,41,gold,18,coal
I'm interested in trading 23 horses for 43 wheat. What do you think?,23,horses,43,wheat
I'd like to make a trade. I have 42 iron that I'm willing to offer for 22 wheat. Would you be interested?,42,iron,22,wheat
I'm looking to diversify my assets and would like to trade 8 aluminum for 2 wood. What do you think?,8,aluminum,2,wood
I'm interested in trading 45 stone for 39 iron. Let me know if you're interested.,45,stone,39,iron
I'm willing to exchange 49 aluminum for 23 gold. Let me know if you're interested in a trade.,49,aluminum,23,gold
I have 10 iron that I'm willing to trade for 15 gold. Are you open to a deal?,10,iron,15,gold
I have 8 coal that I can trade for 8 horses. Are you interested?,8,coal,8,horses
I'm interested in acquiring 45 coal and am willing to trade 22 stone in exchange. Would you consider the offer?,22,stone,45,coal
I have 48 iron that I'm willing to trade for 10 wood. Would you consider the offer?,48,iron,10,wood
I have 44 coal and am looking to exchange them for 33 wood. Would you be open to a trade?,44,coal,33,wood
I'd like to acquire 49 gold and am willing to trade 49 coal in exchange. Let me know if you're interested in a deal.,49,coal,49,gold
I have 7 wood that I'm willing to trade for 43 wheat. Would you be interested in making a deal?,7,wood,43,wheat
How about we make a deal? I have 11 stone that I can trade for 49 gold.,11,stone,49,gold
I'm willing to offer 31 iron for 21 wood. Are you interested in making a trade?,31,iron,21,wood
I'm willing to offer 34 wood for 42 coal. Are you interested in making a trade?,34,wood,42,coal
I'd like to offer 34 coal for 26 horses. Would you consider the trade?,34,coal,26,horses
I have 50 wood that I'm looking to exchange for 20 stone. Are you open to a trade?,50,wood,20,stone
I'd like to trade 34 wheat for 46 aluminum. What do you think?,34,wheat,46,aluminum
I'd like to offer 47 gold in exchange for 39 wheat. Let me know if you're interested in making a trade.,47,gold,39,wheat
I'd like to offer 2 wheat for 41 horses. Would you be interested in making a trade?,2,wheat,41,horses
I'm interested in acquiring 20 coal. I have 4 wood that I can offer in exchange. Would you consider the trade?,4,wood,20,coal
I'd like to offer 48 iron for 17 wheat. Would you be interested in making a trade?,48,iron,17,wheat
I'm willing to exchange 18 aluminum for 16 horses. Is that something you'd be interested in?,18,aluminum,16,horses
I'm willing to trade 30 aluminum for 6 horses. Let me know if you're interested.,30,aluminum,6,horses
I'm interested in acquiring 41 stone and am willing to trade 18 wheat in exchange. Would you consider the offer?,18,wheat,41,stone
I'm willing to offer 36 wood for 1 coal. Let me know if you're interested in making a trade.,36,wood,1,coal
I'm willing to exchange 16 horses for 1 coal. Let me know if you're interested in a trade.,16,horses,1,coal
I have 3 wheat that I'm looking to trade for 37 gold. Would you be open to that exchange?,3,wheat,37,gold
I'd like to offer 10 wood in exchange for 5 wheat. Let me know if you're interested in making a trade.,10,wood,5,wheat
I have 18 wheat that I can trade for 4 stone. Are you interested?,18,wheat,4,stone
I have 36 wood and am looking to exchange them for 26 horses. Would you be open to a trade?,36,wood,26,horses
I have 38 wood that I'm willing to trade for 27 wheat. Would you be interested in making a deal?,38,wood,27,wheat
How about we make a deal? I have 39 iron and I'm interested in trading them for 45 coal.,39,iron,45,coal
I'm willing to trade 44 coal for 13 wood. Is that something you'd be interested in?,44,coal,13,wood
I'm interested in making a trade. I have 50 iron that I can offer for 32 coal. Would you consider it?,50,iron,32,coal
I have 35 coal and am interested in trading them for 3 horses. What do you think?,35,coal,3,horses
I'd like to acquire 33 iron and am willing to offer 11 gold in exchange. Are you open to a trade?,11,gold,33,iron
I'm interested in trading 33 wheat for 4 aluminum. What do you think?,33,wheat,4,aluminum
I'm looking to acquire 27 stone and am willing to offer 23 horses in exchange. Let me know if you're interested in a trade.,23,horses,27,stone
I'd like to acquire 35 wood and can offer 37 wheat in exchange. Let me know if you're interested in a trade.,37,wheat,35,wood
I'd like to make a trade. I have 40 iron that I'm willing to offer for 37 horses.,40,iron,37,horses
I'm interested in trading 20 horses for 24 aluminum. Let me know if you're interested.,20,horses,24,aluminum
I'm willing to trade 17 wood for 26 stone. Let me know if you're interested.,17,wood,26,stone
I'm interested in acquiring 7 wood and am willing to trade 13 aluminum in exchange. Would you consider the offer?,13,aluminum,7,wood
I'd like to acquire 15 iron and am willing to trade 1 gold in exchange. Let me know if you're interested in a deal.,1,gold,15,iron
I'd like to acquire 10 wheat and am willing to offer 14 aluminum in exchange. Are you open to a trade?,14,aluminum,10,wheat
I'd like to acquire 12 gold and am willing to trade 25 wheat in exchange. Let me know if you're interested in a deal.,25,wheat,12,gold
I'd like to offer 18 aluminum for 28 coal. Would you consider the trade?,18,aluminum,28,coal
I'd like to offer 34 gold in exchange for 4 iron. Let me know if you're interested in making a trade.,34,gold,4,iron
I'm interested in trading 38 gold for 39 horses. What do you think?,38,gold,39,horses
I have 38 stone that I'm looking to trade for 35 wheat. Would you be open to that exchange?,38,stone,35,wheat
I'm interested in acquiring 33 iron and am willing to trade 32 horses in exchange. Would you consider the offer?,32,horses,33,iron
I'd like to offer 28 wood for 40 gold. Would you consider the trade?,28,wood,40,gold
I'd like to make a trade. I have 32 aluminum that I'm willing to offer for 15 horses.,32,aluminum,15,horses
I'd like to trade 31 horses for 34 wheat. What do you think?,31,horses,34,wheat
